bowlertype,host_x,host_y,f_run_factor,f_wkt_factor,run_factor_a2h_rev,wkt_factor_a2h_rev
seam,Singapore,Singapore,1.0,1.0,0.9947040762043423,0.9665498029062023
seam,Singapore,United Arab Emirates,0.9969346839122927,1.0672483578482495,0.9981974870029668,1.0298988755693232
seam,Singapore,United States of America,0.9831067463633278,1.0206524152347978,0.9908249410642528,1.0136879099500733
seam,Singapore,West Indies,0.9988808710274277,1.0251803010325329,1.0041673348286493,0.9848568592532554
seam,Singapore,Zimbabwe,0.9852713512104442,0.9453051768032426,0.9733885344968741,0.9504840347993123
seam,South Africa,Australia,0.9964441241381029,0.9886955297963071,0.9907867965100212,1.008371270600028
seam,South Africa,Bangladesh,1.0285296352745712,1.022043958241859,1.0338871394302898,0.9908474660281359
seam,South Africa,China,1.0031632938419344,0.9734014760418296,1.0081215084880886,1.0087586510068054
seam,South Africa,England,0.9946641377496256,0.9887620756569535,0.9913615199178883,1.0011522354401527
seam,South Africa,India,0.9948146488917681,1.0293802021568048,0.9986957108525775,1.0192556236990342
seam,South Africa,Ireland,1.011495361936463,0.905411569700192,1.0144903735879418,0.8425329334523849
seam,South Africa,Namibia,0.9928449892693637,0.9849599298779993,0.9768929266095063,1.046025182443246
seam,South Africa,Netherlands,1.014607271801588,0.9841374101279511,1.0360195622565551,1.0470870968825925
seam,South Africa,New Zealand,1.000240421401097,0.9475335429899309,0.9978366506731261,0.965452245898266
seam,South Africa,Oman,0.9879233166425471,1.0146502375486586,0.9578680355203469,1.0261251899905373
seam,South Africa,Pakistan,0.991599817460456,1.0042443368343437,0.9896872015770026,0.9844212702619829
seam,South Africa,Scotland,1.0136524360194963,0.9491600296457633,1.0380583166694959,0.9466457379679639
seam,South Africa,South Africa,1.0,1.0,1.0002770710253932,1.007950069506295
seam,South Africa,Sri Lanka,1.005744179327284,1.0054382504000308,1.008235085970397,1.0378077430822068
seam,South Africa,United Arab Emirates,0.9929166099289617,1.0252358793263425,0.9981974870029668,1.0298988755693232
seam,South Africa,United States of America,1.001317502880226,0.990289396440823,0.9908249410642528,1.0136879099500733
seam,South Africa,West Indies,0.9959996540891612,0.971744054032888,1.0041673348286493,0.9848568592532554
seam,South Africa,Zimbabwe,0.9892267233606242,0.9474745728369457,0.9733885344968741,0.9504840347993123
seam,Sri Lanka,Australia,0.9770466189251276,0.9730978588473325,0.9907867965100212,1.008371270600028
seam,Sri Lanka,Bangladesh,1.0293268696934479,0.9604585312522976,1.0338871394302898,0.9908474660281359
seam,Sri Lanka,China,0.9963899674222416,0.9882786665702016,1.0081215084880886,1.0087586510068054
seam,Sri Lanka,England,0.9960790488162585,1.0122968119059392,0.9913615199178883,1.0011522354401527
seam,Sri Lanka,India,0.9728090647402142,0.9781697196843852,0.9986957108525775,1.0192556236990342
seam,Sri Lanka,Ireland,0.9967743064705138,0.9073235371531326,1.0144903735879418,0.8425329334523849
seam,Sri Lanka,Namibia,0.9850824946385176,1.0001762377257928,0.9768929266095063,1.046025182443246
seam,Sri Lanka,Nepal,1.0238673140947048,0.9087866938417007,1.0670292179157101,0.9179129799459311
seam,Sri Lanka,Netherlands,1.0044025748051137,inf,1.0360195622565551,1.0470870968825925
seam,Sri Lanka,New Zealand,0.9928214788857215,0.9490942791882455,0.9978366506731261,0.965452245898266
seam,Sri Lanka,Oman,0.9872318373951353,0.9818536100484604,0.9578680355203469,1.0261251899905373
seam,Sri Lanka,Pakistan,0.988488492543485,0.9375308509085531,0.9896872015770026,0.9844212702619829
seam,Sri Lanka,Scotland,1.0074070631186818,0.9578154357025596,1.0380583166694959,0.9466457379679639
seam,Sri Lanka,South Africa,0.9923298990231132,0.9945304354755496,1.0002770710253932,1.007950069506295
seam,Sri Lanka,Sri Lanka,1.0,1.0,1.008235085970397,1.0378077430822068
seam,Sri Lanka,United Arab Emirates,0.9882561074618472,1.0048703187071217,0.9981974870029668,1.0298988755693232
seam,Sri Lanka,United States of America,0.9832511206630624,0.9199611814883696,0.9908249410642528,1.0136879099500733
seam,Sri Lanka,West Indies,1.0060593429450542,0.9290287801727123,1.0041673348286493,0.9848568592532554
seam,Sri Lanka,Zimbabwe,0.9874323544727708,0.9456437649018845,0.9733885344968741,0.9504840347993123
seam,United Arab Emirates,Australia,0.9901417023181457,0.9766337726647093,0.9907867965100212,1.008371270600028
seam,United Arab Emirates,Bangladesh,1.0251434328581353,0.9616372064099418,1.0338871394302898,0.9908474660281359
seam,United Arab Emirates,China,1.000397368176186,0.9860414023679898,1.0081215084880886,1.0087586510068054
seam,United Arab Emirates,England,0.987157279706123,0.9993402067994158,0.9913615199178883,1.0011522354401527
seam,United Arab Emirates,Ghana,0.9947633482874273,0.9819116824031863,0.998413876206192,0.9896357760280258
seam,United Arab Emirates,India,1.0042455500964487,0.9838426381530708,0.9986957108525775,1.0192556236990342
seam,United Arab Emirates,Ireland,1.0022608342478998,0.8984313947469724,1.0144903735879418,0.8425329334523849
seam,United Arab Emirates,Namibia,0.9869330555668023,0.9997854375034115,0.9768929266095063,1.046025182443246
seam,United Arab Emirates,Nepal,1.0359835333425467,0.947658759601372,1.0670292179157101,0.9179129799459311
seam,United Arab Emirates,Netherlands,1.0105957324188004,1.0038587644059471,1.0360195622565551,1.0470870968825925
seam,United Arab Emirates,New Zealand,1.0038095579160198,0.9615266195782292,0.9978366506731261,0.965452245898266
seam,United Arab Emirates,Oman,0.9882628518993121,0.9759292935482788,0.9578680355203469,1.0261251899905373
seam,United Arab Emirates,Pakistan,0.9985340697789485,0.9497453332077708,0.9896872015770026,0.9844212702619829
seam,United Arab Emirates,Scotland,1.0112633871598873,0.9474039462240942,1.0380583166694959,0.9466457379679639
seam,United Arab Emirates,Singapore,1.0056655203814302,0.9610518110656664,0.9947040762043423,0.9665498029062023
seam,United Arab Emirates,South Africa,1.0071466822606754,0.9753908590250916,1.0002770710253932,1.007950069506295
seam,United Arab Emirates,Sri Lanka,1.0118851056637066,0.9952306576863608,1.008235085970397,1.0378077430822068
seam,United Arab Emirates,United Arab Emirates,1.0,1.0,0.9981974870029668,1.0298988755693232
seam,United Arab Emirates,United States of America,1.0025848491020446,0.967607459742124,0.9908249410642528,1.0136879099500733
seam,United Arab Emirates,West Indies,1.0042523715389404,0.9698033915654699,1.0041673348286493,0.9848568592532554
seam,United Arab Emirates,Zimbabwe,0.9810726973008009,0.9212046324457669,0.9733885344968741,0.9504840347993123
seam,United States of America,Australia,0.9962195255122529,0.9812719390011999,0.9907867965100212,1.008371270600028
seam,United States of America,Bangladesh,1.0388323193311704,1.0101925615661929,1.0338871394302898,0.9908474660281359
seam,United States of America,China,1.0057506959944322,0.9733076649507607,1.0081215084880886,1.0087586510068054
seam,United States of America,England,0.99633969997882,0.9892690775190672,0.9913615199178883,1.0011522354401527
seam,United States of America,India,1.0033474164421918,1.0034883023011545,0.9986957108525775,1.0192556236990342
seam,United States of America,Ireland,1.0123812191839192,0.9130680833559904,1.0144903735879418,0.8425329334523849
seam,United States of America,Namibia,0.9936502276353677,0.9840732978702386,0.9768929266095063,1.046025182443246
seam,United States of America,Nepal,1.0472542287313669,0.9769046353440957,1.0670292179157101,0.9179129799459311
seam,United States of America,Netherlands,1.0197220572540624,0.9813887886164278,1.0360195622565551,1.0470870968825925
seam,United States of America,New Zealand,1.0129466744222444,0.9254551749434375,0.9978366506731261,0.965452245898266
seam,United States of America,Oman,1.0044811932461253,1.0274293836479147,0.9578680355203469,1.0261251899905373
seam,United States of America,Pakistan,1.0195817074291573,0.9928895382924808,0.9896872015770026,0.9844212702619829
seam,United States of America,Scotland,1.019134075853995,0.9493836335791942,1.0380583166694959,0.9466457379679639
seam,United States of America,Singapore,1.0163258090322376,1.0032526806026276,0.9947040762043423,0.9665498029062023
seam,United States of America,South Africa,0.9990828860489446,0.9876365446123566,1.0002770710253932,1.007950069506295
seam,United States of America,Sri Lanka,1.0276876458701898,1.055477036136757,1.008235085970397,1.0378077430822068
seam,United States of America,United Arab Emirates,1.00143393400932,1.0334244863550937,0.9981974870029668,1.0298988755693232
seam,United States of America,United States of America,1.0,1.0,0.9908249410642527,1.0136879099500733
seam,United States of America,West Indies,1.0040512547584386,0.9724697878259768,1.0041673348286493,0.9848568592532554
seam,United States of America,Zimbabwe,0.9914616902541521,0.9516859565504218,0.9733885344968741,0.9504840347993123
seam,West Indies,Australia,0.9844862130696308,1.0142756366805252,0.9907867965100212,1.008371270600028
seam,West Indies,Bangladesh,1.0243054576355364,0.995599024615592,1.0338871394302898,0.9908474660281359
seam,West Indies,China,0.9974915488585081,1.002271433441035,1.0081215084880886,1.0087586510068054
seam,West Indies,England,0.9823875339386623,1.0228655884049613,0.9913615199178883,1.0011522354401527
seam,West Indies,Ghana,0.9920476418431021,0.9898869546163409,0.998413876206192,0.9896357760280258
seam,West Indies,India,0.9956485831303645,1.0552004572850981,0.9986957108525775,1.0192556236990342
seam,West Indies,Ireland,0.9996917784017197,0.9357735726764466,1.0144903735879418,0.8425329334523849
seam,West Indies,Namibia,0.9836558405144409,1.0158345388464394,0.9768929266095063,1.046025182443246
seam,West Indies,Nepal,1.024511123648871,0.9699313090660219,1.0670292179157101,0.9179129799459311
seam,West Indies,Netherlands,1.0036080580994904,1.028023631123106,1.0360195622565551,1.0470870968825925
seam,West Indies,New Zealand,0.9918979934764197,0.9705130606637278,0.9978366506731261,0.965452245898266
seam,West Indies,Oman,0.9846938014921648,1.0194789905044452,0.9578680355203469,1.0261251899905373
seam,West Indies,Pakistan,0.989796431796273,0.9827428547684658,0.9896872015770026,0.9844212702619829
seam,West Indies,Scotland,1.006006643952455,0.980543948373898,1.0380583166694959,0.9466457379679639
seam,West Indies,Singapore,0.9999836256815815,0.9931544296685816,0.9947040762043423,0.9665498029062023
seam,West Indies,South Africa,1.004047788537404,1.0290930839462984,1.0002770710253932,1.007950069506295
seam,West Indies,Sri Lanka,0.9938185942547259,1.0588640949979535,1.008235085970397,1.0378077430822068
seam,West Indies,United Arab Emirates,0.9957671078347685,1.0312380163706456,0.9981974870029668,1.0298988755693232
seam,West Indies,United States of America,0.9960086764700673,1.0283159670406,0.9908249410642528,1.0136879099500733
seam,West Indies,West Indies,1.0,1.0,1.0041673348286493,0.9848568592532555
seam,West Indies,Zimbabwe,0.9794839053037796,0.9885596045794848,0.9733885344968741,0.9504840347993123
seam,Zimbabwe,Australia,1.02168379308969,1.0380158950137883,0.9907867965100212,1.008371270600028
seam,Zimbabwe,Bangladesh,1.0411719154323313,1.1037985303426268,1.0338871394302898,0.9908474660281359
seam,Zimbabwe,China,1.0258481810265538,1.0199637219472673,1.0081215084880886,1.0087586510068054
seam,Zimbabwe,England,1.0307218601950592,1.030955404847975,0.9913615199178883,1.0011522354401527
seam,Zimbabwe,Ghana,1.020391780661105,1.0054124397659316,0.998413876206192,0.9896357760280258
seam,Zimbabwe,India,1.0101745140914924,1.0224734380081533,0.9986957108525775,1.0192556236990342
seam,Zimbabwe,Ireland,1.0374073824820098,0.9494110968436221,1.0144903735879418,0.8425329334523849
seam,Zimbabwe,Namibia,1.0140937460711974,1.0372176413412098,0.9768929266095063,1.046025182443246
seam,Zimbabwe,Nepal,1.0526662441624395,1.066007311608414,1.0670292179157101,0.9179129799459311
seam,Zimbabwe,Netherlands,1.0460658167491392,1.0459328194963635,1.0360195622565551,1.0470870968825925
seam,Zimbabwe,New Zealand,1.0250712349305813,1.0087181487706616,0.9978366506731261,0.965452245898266
seam,Zimbabwe,Oman,1.0089089211240656,1.1118936674573456,0.9578680355203469,1.0261251899905373
seam,Zimbabwe,Pakistan,1.0264943172479812,1.0790751466034534,0.9896872015770026,0.9844212702619829
seam,Zimbabwe,Scotland,1.0418601604789017,1.0053143900214294,1.0380583166694959,0.9466457379679639
seam,Zimbabwe,Singapore,1.017687273395114,1.076654707454564,0.9947040762043423,0.9665498029062023
seam,Zimbabwe,South Africa,1.0298070490120599,1.0386612701740796,1.0002770710253932,1.007950069506295
seam,Zimbabwe,Sri Lanka,1.0247780603879653,1.1216522732507201,1.008235085970397,1.0378077430822068
seam,Zimbabwe,United Arab Emirates,1.0278876805632133,1.1298989561227957,0.9981974870029668,1.0298988755693232
seam,Zimbabwe,United States of America,1.016144247790096,1.0466494567344502,0.9908249410642528,1.0136879099500733
seam,Zimbabwe,West Indies,1.0260296273404628,1.016143392697488,1.0041673348286493,0.9848568592532554
seam,Zimbabwe,Zimbabwe,1.0,1.0,0.973388534496874,0.9504840347993124
spin,Australia,Australia,1.0,1.0,0.987979861916602,1.0228802673276816
spin,Australia,Bangladesh,1.015208636801063,0.8998655523110152,1.0015861953007246,0.9299624630956853
spin,Australia,China,1.0209457923375587,0.9801093721082292,0.9988703408893563,1.023797220983474
spin,Australia,England,1.0189669539685788,0.9387408012536357,1.0128149070202201,0.9460579799135838
spin,Australia,India,1.0021860276807208,1.01998372456838,0.9946419546588691,1.0560330412242385
spin,Australia,Ireland,1.0629106815774219,0.9926897710907769,1.0821508095034087,1.0855313021155135
spin,Australia,Namibia,1.020831649259801,0.9676207952225923,0.9964980561637403,0.9926998140243762
spin,Australia,Nepal,1.0303676845151306,0.9647708191375649,1.0462147440219967,0.9807814521634662
spin,Australia,Netherlands,1.0134761981572307,0.989017168167822,0.9701372794434228,1.065239207621844
spin,Australia,New Zealand,1.018155912486444,0.9190138074336707,1.0009849614114747,0.9246097313777085
spin,Australia,Oman,0.9986807262420863,0.9735293388143904,0.9629496724007317,1.0224763970197883
spin,Australia,Pakistan,1.0256622800611894,0.9570226815771892,1.0214608266436258,0.9558229593514338
spin,Australia,Scotland,1.0571288922267026,0.9761470189273881,1.08532673333572,1.0340550434192646
spin,Australia,Singapore,1.001134606023761,1.008427094288044,0.9763386189418548,1.0853169636949362
spin,Australia,South Africa,1.0201467145717225,1.0010566062963993,0.993642643858783,1.0527221297572529
spin,Australia,Sri Lanka,0.9745554239991713,0.970413546250283,0.9438425733124534,1.001436829628976
spin,Australia,United Arab Emirates,1.0291038705796758,0.9741316500381464,1.0159524865374454,0.9858284807720742
spin,Australia,United States of America,0.9989105648460433,0.992634194428089,1.0030462114309098,0.9869731730065161
spin,Australia,West Indies,0.9897357829259975,1.0328139912647878,0.9808689310610506,1.0434476504690753
spin,Australia,Zimbabwe,1.058742740630484,0.988890012679731,1.0721587119251503,1.0498442295684234
spin,Bangladesh,Australia,0.9896088180701458,1.119063359650518,0.987979861916602,1.0228802673276816
spin,Bangladesh,Bangladesh,1.0,1.0,1.0015861953007246,0.9299624630956853
spin,Bangladesh,China,1.0075649916907778,1.0740591585815065,0.9988703408893563,1.023797220983474
spin,Bangladesh,England,1.0162315351142694,1.0333478891238204,1.0128149070202201,0.9460579799135838
spin,Bangladesh,India,0.9793501946514217,1.1120346017874816,0.9946419546588691,1.0560330412242385
spin,Bangladesh,Ireland,1.0353055224189331,1.1064187622900936,1.0821508095034087,1.0855313021155135
spin,Bangladesh,Namibia,1.005400424007963,1.0558603215057463,0.9964980561637403,0.9926998140243762
spin,Bangladesh,Nepal,1.0205178700859718,1.0371920340352896,1.0462147440219967,0.9807814521634662
spin,Bangladesh,Netherlands,0.9961797673591345,1.0951519232511284,0.9701372794434228,1.065239207621844
spin,Bangladesh,New Zealand,1.007046213277983,1.0338427244275021,1.0009849614114747,0.9246097313777085
spin,Bangladesh,Oman,0.987898157718423,1.0579201331991792,0.9629496724007317,1.0224763970197883
spin,Bangladesh,Pakistan,1.0305008593834248,1.027031278453624,1.0214608266436258,0.9558229593514338
spin,Bangladesh,Scotland,1.0382706080774409,1.0863077000341466,1.08532673333572,1.0340550434192646
spin,Bangladesh,Singapore,0.9935650735238543,1.0771094994283164,0.9763386189418548,1.0853169636949362
spin,Bangladesh,South Africa,1.002365613818396,1.11854416888511,0.993642643858783,1.0527221297572529
spin,Bangladesh,Sri Lanka,0.9441331311767843,1.0547887709462225,0.9438425733124534,1.001436829628976
spin,Bangladesh,United Arab Emirates,1.0223809970642082,1.042419661386084,1.0159524865374454,0.9858284807720742
spin,Bangladesh,United States of America,0.994773975011737,1.068875067995546,1.0030462114309098,0.9869731730065161
spin,Bangladesh,West Indies,0.9751762972849173,1.1262348634480857,0.9808689310610506,1.0434476504690753
spin,Bangladesh,Zimbabwe,1.0446885941826782,1.1119655467639962,1.0721587119251503,1.0498442295684234
spin,China,Australia,0.980731947798855,1.0133636991291979,0.987979861916602,1.0228802673276816
spin,China,Bangladesh,0.9918223927341643,0.9345730888500993,1.0015861953007246,0.9299624630956853
spin,China,China,1.0,1.0,0.9988703408893563,1.023797220983474
spin,China,England,1.005783963408182,0.9498610970615712,1.0128149070202201,0.9460579799135838
spin,China,India,0.992420649773099,1.0322728041866502,0.9946419546588691,1.0560330412242385
spin,China,Ireland,1.033824492507595,1.0076821429631275,1.0821508095034087,1.0855313021155135
spin,China,Nepal,1.0217919748659423,0.9556724384404515,1.0462147440219967,0.9807814521634662
spin,China,New Zealand,0.9881887115345149,0.9441888591194428,1.0009849614114747,0.9246097313777085
spin,China,Oman,0.9799816330838954,0.9730871508508999,0.9629496724007317,1.0224763970197883
spin,China,Pakistan,1.0030507261766344,0.9665455062258611,1.0214608266436258,0.9558229593514338
spin,China,Scotland,1.0320596710792185,0.9989273800796981,1.08532673333572,1.0340550434192646
spin,China,Singapore,0.9778943363012015,1.033964907661698,0.9763386189418548,1.0853169636949362
spin,China,South Africa,0.9877596636692311,1.0124844755861357,0.993642643858783,1.0527221297572529
spin,China,Sri Lanka,0.9611739423449775,0.992659711763908,0.9438425733124534,1.001436829628976
spin,China,United Arab Emirates,0.9998010637787188,0.98229433880624,1.0159524865374454,0.9858284807720742
spin,China,United States of America,0.9980349997048981,0.9669273988753039,1.0030462114309098,0.9869731730065161
spin,China,West Indies,0.9911653747107453,1.0179457343435792,0.9808689310610506,1.0434476504690753
spin,China,Zimbabwe,1.031234133735169,1.0014310898640466,1.0721587119251503,1.0498442295684234
spin,England,Australia,0.9814040337421458,1.0653735009429914,0.987979861916602,1.0228802673276816
spin,England,Bangladesh,0.9841120131334362,0.9734661387304175,1.0015861953007246,0.9299624630956853
spin,England,China,0.9933780197573405,1.051093023529763,0.9988703408893563,1.023797220983474
spin,England,England,1.0,1.0,1.0128149070202201,0.9460579799135836
spin,England,India,0.9817936881361886,1.1131122577890074,0.9946419546588691,1.0560330412242385
spin,England,Ireland,1.0238208720262616,1.083681294782027,1.0821508095034087,1.0855313021155135
spin,England,Namibia,0.9922280529602993,1.0400516606127523,0.9964980561637403,0.9926998140243762
spin,England,Nepal,1.0083358320240825,1.019586164426271,1.0462147440219967,0.9807814521634662
spin,England,Netherlands,0.9804553740537248,1.071275945013426,0.9701372794434228,1.065239207621844
spin,England,New Zealand,0.9915093275646935,1.0087549470636865,1.0009849614114747,0.9246097313777085
spin,England,Oman,0.9774318107291043,1.0378061371178893,0.9629496724007317,1.0224763970197883
spin,England,Pakistan,0.9993622755549532,1.0421840667123166,1.0214608266436258,0.9558229593514338
spin,England,Scotland,1.02547478311901,1.0610638165894004,1.08532673333572,1.0340550434192646
spin,England,South Africa,0.9776354686604929,1.087557635998282,0.993642643858783,1.0527221297572529
spin,England,Sri Lanka,0.9533338900658138,1.0685191400721428,0.9438425733124534,1.001436829628976
spin,England,United Arab Emirates,1.0085850287725864,1.051536407711985,1.0159524865374454,0.9858284807720742
spin,England,United States of America,0.9854618901631932,1.0468262452189123,1.0030462114309098,0.9869731730065161
spin,England,West Indies,0.9731559824985485,1.091528687797197,0.9808689310610506,1.0434476504690753
spin,England,Zimbabwe,1.0222833073070194,1.0708494205574106,1.0721587119251503,1.0498442295684234
spin,Ghana,Ghana,1.0,1.0,0.9999091370205513,inf
spin,Ghana,Namibia,1.004628129829525,0.9981,0.9964980561637403,0.9926998140243762
spin,Ghana,Singapore,0.9853379430353056,1.0157803500961062,0.9763386189418548,1.0853169636949362
spin,India,Australia,0.9978290331827345,0.9804801358423033,0.987979861916602,1.0228802673276816
spin,India,Bangladesh,1.0211846730574592,0.8994518480910155,1.0015861953007246,0.9299624630956853
spin,India,China,1.0077772465761916,0.9704628135668693,0.9988703408893563,1.023797220983474
spin,India,England,1.0185439650298076,0.898385539594022,1.0128149070202201,0.9460579799135838
spin,India,India,1.0,1.0,0.9946419546588691,1.0560330412242385
spin,India,Ireland,1.044904575261868,0.9849963498285743,1.0821508095034087,1.0855313021155135
spin,India,Namibia,1.0076098181426647,0.954088313983703,0.9964980561637403,0.9926998140243762
spin,India,Nepal,1.0207655975642143,0.9508398422727865,1.0462147440219967,0.9807814521634662
spin,India,Netherlands,0.9983589217498737,0.9783020516168355,0.9701372794434228,1.065239207621844
spin,India,New Zealand,1.0205755879109175,0.8986538763030758,1.0009849614114747,0.9246097313777085
spin,India,Oman,0.9899758037466269,0.9652560225637973,0.9629496724007317,1.0224763970197883
spin,India,Pakistan,1.010308352420522,0.9053834373416563,1.0214608266436258,0.9558229593514338
spin,India,Scotland,1.043141083225847,0.9635289480778249,1.08532673333572,1.0340550434192646
spin,India,Singapore,0.993161598155068,0.9873608529434509,0.9763386189418548,1.0853169636949362
spin,India,South Africa,0.9967264104189949,0.9613893727444324,0.993642643858783,1.0527221297572529
spin,India,Sri Lanka,0.9622829051401306,0.9781302485905109,0.9438425733124534,1.001436829628976
spin,India,United Arab Emirates,1.0161350575209296,0.9458576091054947,1.0159524865374454,0.9858284807720742
spin,India,United States of America,1.0049888467041288,0.948523214688486,1.0030462114309098,0.9869731730065161
spin,India,West Indies,0.9819856732549616,0.9722319341049541,0.9808689310610506,1.0434476504690753
spin,India,Zimbabwe,1.0417946771044784,0.9675651524055926,1.0721587119251503,1.0498442295684234
spin,Ireland,Australia,0.9294566946370745,0.9777943653790807,0.987979861916602,1.0228802673276816
spin,Ireland,Bangladesh,0.9484485930880425,0.9018841730561373,1.0015861953007246,0.9299624630956853
spin,Ireland,China,0.9662523205086716,0.9887490092024516,0.9988703408893563,1.023797220983474
spin,Ireland,England,0.952408127763772,0.9272286365017176,1.0128149070202201,0.9460579799135838
spin,Ireland,India,0.9582137236064211,1.0179482021233934,0.9946419546588691,1.0560330412242385
spin,Ireland,Ireland,1.0,1.0,1.0821508095034087,1.0855313021155135
spin,Ireland,Namibia,0.9691418769354523,0.9680757848747924,0.9964980561637403,0.9926998140243762
spin,Ireland,Nepal,0.9903463392775232,0.9445766961348764,1.0462147440219967,0.9807814521634662
spin,Ireland,Netherlands,0.9399764212835517,0.9876999474808402,0.9701372794434228,1.065239207621844
spin,Ireland,New Zealand,0.9404688379617928,0.9104380911970584,1.0009849614114747,0.9246097313777085
spin,Ireland,Oman,0.9446852994152247,0.9618818809985569,0.9629496724007317,1.0224763970197883
spin,Ireland,Pakistan,0.9568537049485437,0.9159646393012263,1.0214608266436258,0.9558229593514338
spin,Ireland,Scotland,0.9924065741176419,0.9792063720095632,1.08532673333572,1.0340550434192646
spin,Ireland,Singapore,0.9582603071359751,1.0070600688876115,0.9763386189418548,1.0853169636949362
spin,Ireland,South Africa,0.9407296201090222,0.977559884282344,0.993642643858783,1.0527221297572529
spin,Ireland,Sri Lanka,0.9088958801392325,0.9443599827641376,0.9438425733124534,1.001436829628976
spin,Ireland,United Arab Emirates,0.9545035007469282,0.9328515862922547,1.0159524865374454,0.9858284807720742
spin,Ireland,United States of America,0.9546324428243594,0.9231155616773532,1.0030462114309098,0.9869731730065161
spin,Ireland,West Indies,0.9431684740678438,0.9818202120388677,0.9808689310610506,1.0434476504690753
spin,Ireland,Zimbabwe,0.9837798064858715,0.9784509333322978,1.0721587119251503,1.0498442295684234
spin,Namibia,Australia,0.9779624611092403,1.0397997624426818,0.987979861916602,1.0228802673276816
spin,Namibia,Bangladesh,0.9955518825183165,0.9554836662715828,1.0015861953007246,0.9299624630956853
spin,Namibia,England,1.0033401662860022,0.975294423017651,1.0128149070202201,0.9460579799135838
spin,Namibia,Ghana,0.9956895631648927,inf,0.9999091370205513,inf
spin,Namibia,India,0.992589517450693,1.0494018510813294,0.9946419546588691,1.0560330412242385
spin,Namibia,Ireland,1.0285372062203835,1.0390728692510216,1.0821508095034087,1.0855313021155135
spin,Namibia,Namibia,1.0,1.0,0.9964980561637402,0.9926998140243761
spin,Namibia,Nepal,1.0269257305732433,0.9677683560528552,1.0462147440219967,0.9807814521634662
spin,Namibia,Netherlands,0.9855788634040853,1.0279530731565851,0.9701372794434228,1.065239207621844
spin,Namibia,Pakistan,1.0056351877733876,0.9845202159837608,1.0214608266436258,0.9558229593514338
spin,Namibia,Scotland,1.030702743113094,1.0204483685133392,1.08532673333572,1.0340550434192646
spin,Namibia,Singapore,0.9790224939858317,1.0509398617448606,0.9763386189418548,1.0853169636949362
spin,Namibia,South Africa,0.9841699957890097,1.0438780832444399,0.993642643858783,1.0527221297572529
